motorista_id;nome;sobrenome;empresa;regiao;rating;tempo_ativo_meses;categoria_carro;idade;modelo_carro;nota_motorista;genero
1266;Laura;Costa;GoDrive;Centro;370;34;Comfort;55;Chevrolet Tracker 2022;4.56;Feminino
1267;Carla;Ribeiro;RideUp;Zona Oeste;320;40;Econômico;57;Toyota Etios 2020;4.06;Masculino
1268;Helena;Ribeiro;MoveX;Zona Norte;434;6;Black;53;Jeep Compass 2023;4.83;Masculino
1269;Felipe;Vieira;GoDrive;Zona Oeste;231;1;Comfort;35;Chevrolet Onix Plus 2023;4.96;Masculino
1270;Isadora;Pereira;GoDrive;Centro;342;36;Black;50;Jeep Commander 2023;4.68;Feminino
1271;Sofia;Oliveira;RideUp;Zona Sul;386;22;Comfort;24;Chevrolet Tracker 2022;4.89;Masculino
1272;Matheus;Santos;MoveX;Zona Sul;185;49;Comfort;54;Chevrolet Onix Plus 2023;4.24;Masculino
1273;Camila;Almeida;MoveX;Centro;107;52;Black;35;Honda Civic 2022;4.24;Masculino
1274;Helena;Lima;MoveX;Zona Norte;473;53;Comfort;33;Chevrolet Tracker 2022;4.65;Masculino
1275;Heloísa;Soares;RideUp;Zona Norte;144;22;Comfort;49;VW Virtus 2022;4.82;Feminino
1276;Camila;Rodrigues;RideUp;Zona Leste;366;48;Black;35;Jeep Commander 2023;4.39;Masculino
1277;Bernardo;Almeida;RideUp;Zona Oeste;33;29;Black;46;Honda Civic 2022;4.75;Masculino
1278;Felipe;Ferreira;RideUp;Zona Leste;173;16;Econômico;27;Hyundai HB20 2023;4.97;Masculino
1279;Camila;Alves;MoveX;Zona Norte;450;19;Econômico;25;Fiat Mobi 2022;4.07;Feminino
1280;Camila;Martins;RideUp;Zona Leste;191;24;Black;22;Honda Civic 2022;4.93;Feminino
1281;Alice;Ribeiro;GoDrive;Zona Sul;21;35;Comfort;38;Chevrolet Tracker 2022;4.33;Feminino
1282;Heitor;Silva;MoveX;Zona Norte;345;33;Econômico;28;Hyundai HB20 2023;4.00;Masculino
1283;Bruno;Oliveira;MoveX;Zona Norte;383;29;Comfort;46;VW Virtus 2022;4.28;Feminino
1284;Arthur;Soares;RideUp;Zona Leste;70;49;Comfort;25;Chevrolet Onix Plus 2023;4.06;Masculino
1285;Valentina;Vieira;GoDrive;Zona Leste;176;3;Comfort;24;Nissan Versa 2023;4.26;Feminino
1286;Gabriel;Silva;GoDrive;Zona Leste;383;36;Comfort;59;Chevrolet Tracker 2022;4.15;Feminino
1287;Alice;Costa;MoveX;Zona Sul;61;23;Comfort;38;Jeep Renegade 2021;4.27;Masculino
1288;Gael;Oliveira;RideUp;Zona Norte;323;36;Econômico;56;Hyundai HB20 2023;4.23;Feminino
1289;Camila;Souza;GoDrive;Zona Norte;196;51;Black;31;Jeep Compass 2023;4.87;Feminino
1290;Miguel;Fernandes;RideUp;Centro;163;17;Comfort;32;Chevrolet Tracker 2022;4.25;Feminino
1291;Arthur;Soares;GoDrive;Centro;27;40;Black;39;Jeep Commander 2023;4.57;Feminino
1292;Ana;Lopes;MoveX;Centro;449;53;Comfort;25;Hyundai HB20S 2022;4.67;Masculino
1293;Bernardo;Silva;RideUp;Centro;411;60;Black;35;Jeep Compass 2023;4.82;Feminino
1294;Lara;Martins;MoveX;Zona Sul;343;49;Black;25;VW Taos 2023;4.76;Masculino
1295;Carla;Oliveira;GoDrive;Centro;274;31;Econômico;36;Citroën C3 2023;4.71;Masculino
1296;Lara;Costa;RideUp;Zona Leste;197;6;Black;40;Jeep Compass 2023;4.85;Masculino
1297;Bernardo;Carvalho;GoDrive;Zona Norte;99;43;Econômico;38;Chevrolet Onix 2022;4.54;Masculino
1298;Camila;Martins;RideUp;Zona Leste;393;48;Econômico;27;Hyundai HB20 2023;4.25;Feminino
1299;Pedro;Lima;RideUp;Zona Oeste;304;3;Comfort;42;Honda City 2021;4.29;Masculino
1300;Matheus;Carvalho;GoDrive;Centro;310;4;Econômico;59;Citroën C3 2023;4.90;Feminino
1301;Heloísa;Gomes;RideUp;Zona Norte;320;58;Econômico;26;Fiat Argo 2021;4.65;Masculino
1302;Helena;Carvalho;GoDrive;Zona Norte;224;11;Econômico;45;Hyundai HB20 2023;4.31;Masculino
1303;Gabriel;Souza;MoveX;Zona Oeste;195;1;Econômico;43;Toyota Etios 2020;4.74;Masculino
1304;Rafael;Carvalho;MoveX;Zona Norte;216;19;Comfort;35;Chevrolet Tracker 2022;4.49;Feminino
1305;Miguel;Vieira;RideUp;Centro;396;5;Econômico;59;Renault Kwid 2024;4.81;Masculino
1306;Matheus;Ribeiro;MoveX;Centro;437;4;Black;31;Honda Civic 2022;4.23;Feminino
1307;Rafael;Ribeiro;RideUp;Zona Sul;309;54;Black;38;VW Taos 2023;4.60;Masculino
1308;Helena;Carvalho;MoveX;Zona Leste;145;2;Comfort;23;Chevrolet Tracker 2022;4.11;Feminino
1309;Bruno;Carvalho;GoDrive;Centro;442;22;Comfort;28;Nissan Versa 2023;4.30;Masculino
1310;Gael;Lopes;GoDrive;Zona Norte;100;37;Econômico;35;Fiat Argo 2021;4.50;Masculino
1311;Maria;Pereira;RideUp;Centro;489;2;Econômico;51;Citroën C3 2023;4.81;Masculino
1312;Laura;Costa;GoDrive;Centro;118;32;Econômico;44;Fiat Mobi 2022;4.08;Feminino
1313;Isadora;Santos;GoDrive;Zona Norte;100;49;Econômico;21;Citroën C3 2023;4.62;Feminino
1314;Lucas;Ferreira;MoveX;Centro;152;35;Comfort;30;Chevrolet Onix Plus 2023;4.12;Masculino
1315;Miguel;Silva;MoveX;Zona Sul;456;11;Econômico;59;Chevrolet Onix 2022;4.00;Masculino
1316;Pedro;Silva;GoDrive;Zona Norte;231;56;Econômico;36;Renault Kwid 2024;4.94;Feminino
1317;Heitor;Soares;RideUp;Zona Leste;413;17;Comfort;57;Chevrolet Onix Plus 2023;4.95;Masculino
1318;Pedro;Fernandes;MoveX;Zona Sul;474;35;Econômico;56;Citroën C3 2023;4.19;Masculino
1319;Gustavo;Gomes;RideUp;Zona Leste;292;35;Black;56;Toyota Corolla 2024;4.43;Feminino
1320;Lara;Alves;RideUp;Zona Leste;445;21;Econômico;24;Renault Kwid 2024;4.08;Feminino
1321;Helena;Lopes;RideUp;Zona Sul;370;4;Comfort;24;Nissan Versa 2023;4.83;Feminino
1322;Gabriel;Soares;MoveX;Centro;280;7;Econômico;35;VW Polo Track 2023;4.45;Masculino
1323;Ana;Santos;GoDrive;Zona Sul;415;27;Comfort;21;Honda City 2021;4.11;Feminino
1324;Gustavo;Almeida;GoDrive;Centro;364;45;Econômico;32;Hyundai HB20 2023;4.43;Feminino
1325;Felipe;Martins;GoDrive;Zona Sul;482;10;Black;37;Toyota Corolla 2024;4.36;Masculino
1326;Bruno;Silva;GoDrive;Zona Leste;219;50;Comfort;40;Hyundai HB20S 2022;4.38;Masculino
1327;Alice;Silva;RideUp;Centro;435;33;Comfort;27;Chevrolet Tracker 2022;4.67;Feminino
1328;Miguel;Ferreira;GoDrive;Zona Sul;413;50;Comfort;33;Chevrolet Tracker 2022;4.77;Feminino
1329;Bruno;Souza;GoDrive;Zona Oeste;425;26;Econômico;41;Hyundai HB20 2023;4.63;Feminino
1330;Sofia;Oliveira;GoDrive;Zona Norte;371;4;Econômico;39;Citroën C3 2023;4.16;Feminino
1331;Camila;Vieira;GoDrive;Zona Sul;278;29;Black;22;Toyota Corolla Cross 2024;4.53;Feminino
1332;Lucas;Ribeiro;MoveX;Zona Leste;468;28;Comfort;22;VW Virtus 2022;4.80;Masculino
1333;Alice;Ribeiro;RideUp;Zona Sul;486;11;Black;55;Toyota Corolla Cross 2024;4.13;Masculino
1334;Carla;Oliveira;MoveX;Zona Sul;453;11;Comfort;53;Nissan Kicks 2022;4.64;Feminino
1335;Felipe;Oliveira;RideUp;Zona Sul;133;15;Econômico;22;Fiat Mobi 2022;4.68;Masculino
1336;Bernardo;Souza;GoDrive;Zona Sul;142;14;Black;35;VW Taos 2023;4.00;Masculino
1337;Lara;Vieira;GoDrive;Zona Oeste;291;20;Black;32;Jeep Commander 2023;4.82;Feminino
1338;Maria;Souza;RideUp;Zona Sul;124;24;Econômico;30;Citroën C3 2023;4.72;Masculino
1339;Alice;Lima;GoDrive;Zona Sul;54;57;Comfort;52;VW Virtus 2022;4.95;Feminino
1340;Carla;Martins;RideUp;Zona Oeste;472;44;Econômico;52;Citroën C3 2023;4.79;Masculino
1341;Lara;Vieira;MoveX;Zona Leste;314;48;Econômico;21;Chevrolet Onix 2022;4.88;Masculino
1342;Camila;Santos;GoDrive;Zona Sul;387;3;Econômico;42;Fiat Argo 2021;4.20;Masculino
1343;Camila;Oliveira;RideUp;Zona Oeste;449;23;Black;49;VW Taos 2023;4.80;Feminino
1344;Matheus;Alves;RideUp;Zona Oeste;218;14;Comfort;37;Nissan Kicks 2022;4.72;Masculino
1345;Bruno;Gomes;RideUp;Zona Leste;258;45;Black;37;Toyota Corolla Cross 2024;4.23;Feminino
1346;Bruno;Carvalho;RideUp;Zona Norte;89;24;Econômico;26;VW Polo Track 2023;4.76;Feminino
1347;Heloísa;Gomes;MoveX;Zona Sul;32;16;Comfort;50;Jeep Renegade 2021;4.83;Feminino
1348;Sofia;Barbosa;RideUp;Zona Norte;360;51;Black;49;Jeep Commander 2023;4.04;Feminino
1349;Gustavo;Costa;GoDrive;Zona Sul;95;21;Comfort;21;Nissan Versa 2023;4.44;Masculino
1350;Felipe;Pereira;GoDrive;Zona Sul;274;34;Comfort;47;Nissan Versa 2023;4.09;Masculino
1351;Julia;Ferreira;RideUp;Zona Leste;387;47;Econômico;35;Chevrolet Onix 2022;4.08;Feminino
1352;Heitor;Rodrigues;RideUp;Zona Leste;247;47;Comfort;43;Fiat Cronos 2023;4.32;Feminino
1353;Helena;Martins;GoDrive;Centro;276;23;Black;60;Jeep Commander 2023;4.88;Feminino
1354;Heloísa;Lopes;MoveX;Centro;378;14;Econômico;58;Chevrolet Onix 2022;4.41;Masculino
1355;Gustavo;Santos;MoveX;Zona Leste;405;55;Econômico;55;Fiat Argo 2021;4.60;Masculino
1356;Laura;Lopes;GoDrive;Zona Oeste;252;1;Comfort;59;Nissan Kicks 2022;4.08;Masculino
1357;Felipe;Almeida;MoveX;Zona Norte;417;7;Econômico;35;Renault Kwid 2024;4.55;Feminino
1358;Bruno;Almeida;MoveX;Zona Sul;393;22;Comfort;49;Hyundai HB20S 2022;4.58;Feminino
1359;Felipe;Lopes;MoveX;Zona Norte;317;34;Black;51;Toyota Corolla Cross 2024;4.97;Feminino
1360;Gael;Costa;RideUp;Zona Oeste;28;31;Econômico;38;Fiat Mobi 2022;4.79;Feminino
1361;Laura;Pereira;GoDrive;Zona Oeste;369;10;Econômico;25;Citroën C3 2023;4.01;Feminino
1362;Gael;Almeida;RideUp;Zona Oeste;129;42;Comfort;53;Chevrolet Onix Plus 2023;4.54;Masculino
1363;Gabriel;Costa;GoDrive;Zona Leste;210;17;Comfort;21;Hyundai HB20S 2022;4.94;Feminino
1364;Sofia;Carvalho;GoDrive;Zona Oeste;110;32;Econômico;52;VW Polo Track 2023;4.08;Feminino
1365;Julia;Costa;MoveX;Zona Oeste;459;59;Econômico;43;Chevrolet Onix 2022;4.39;Masculino
1366;Heitor;Gomes;RideUp;Zona Sul;262;44;Comfort;31;Chevrolet Onix Plus 2023;4.87;Masculino
1367;Gustavo;Fernandes;RideUp;Zona Sul;136;9;Econômico;58;Hyundai HB20 2023;4.21;Masculino
1368;Matheus;Vieira;RideUp;Centro;431;28;Comfort;21;Chevrolet Onix Plus 2023;4.12;Feminino
1369;Laura;Rodrigues;RideUp;Zona Sul;302;30;Econômico;45;Toyota Etios 2020;4.32;Feminino
1370;Matheus;Alves;MoveX;Zona Sul;321;38;Black;52;Toyota Corolla Cross 2024;4.81;Feminino
1371;Gustavo;Fernandes;RideUp;Zona Oeste;186;25;Econômico;59;Fiat Argo 2021;4.79;Feminino
1372;Laura;Costa;RideUp;Centro;88;35;Econômico;51;Fiat Mobi 2022;4.85;Masculino
1373;Camila;Barbosa;RideUp;Zona Norte;140;23;Black;37;Jeep Commander 2023;4.55;Feminino
1374;Gabriel;Lopes;MoveX;Zona Leste;30;11;Econômico;40;Fiat Mobi 2022;4.47;Feminino
1375;Bruno;Costa;MoveX;Zona Oeste;43;43;Comfort;59;Chevrolet Onix Plus 2023;4.14;Feminino
1376;Gael;Alves;RideUp;Zona Sul;343;34;Comfort;42;Honda City 2021;4.63;Masculino
1377;Camila;Martins;GoDrive;Centro;411;53;Comfort;58;Jeep Renegade 2021;4.23;Masculino
1378;Valentina;Lopes;RideUp;Zona Oeste;460;44;Comfort;43;Jeep Renegade 2021;4.30;Masculino
1379;Heloísa;Fernandes;RideUp;Zona Oeste;432;16;Comfort;39;Hyundai HB20S 2022;4.95;Feminino
1380;Rafael;Vieira;GoDrive;Zona Leste;51;42;Comfort;54;Hyundai HB20S 2022;4.00;Feminino
1381;Carla;Lopes;GoDrive;Zona Leste;239;2;Black;38;Jeep Compass 2023;4.81;Masculino
1382;Gael;Alves;MoveX;Zona Oeste;41;34;Comfort;53;VW Virtus 2022;4.42;Feminino
1383;Heitor;Gomes;MoveX;Zona Leste;492;38;Comfort;43;VW Virtus 2022;4.08;Masculino
1384;Ana;Almeida;RideUp;Zona Leste;493;40;Black;22;Toyota Corolla 2024;4.26;Masculino
1385;Gustavo;Fernandes;MoveX;Zona Norte;198;42;Black;48;Honda Civic 2022;4.54;Masculino
1386;Isadora;Martins;MoveX;Centro;247;47;Comfort;28;Hyundai HB20S 2022;4.48;Masculino
1387;Carla;Barbosa;MoveX;Zona Sul;67;10;Comfort;43;Hyundai HB20S 2022;4.88;Feminino
1388;Arthur;Lima;MoveX;Zona Leste;140;32;Black;23;Honda Civic 2022;4.79;Masculino
1389;Isadora;Rodrigues;RideUp;Centro;223;36;Econômico;29;Chevrolet Onix 2022;4.99;Feminino
1390;Pedro;Pereira;MoveX;Zona Leste;286;10;Black;22;Honda Civic 2022;4.02;Feminino
1391;Ana;Alves;RideUp;Zona Norte;212;36;Black;29;Toyota Corolla Cross 2024;4.78;Masculino
1392;Miguel;Souza;GoDrive;Centro;363;19;Comfort;28;Jeep Renegade 2021;4.68;Feminino
1393;Alice;Costa;GoDrive;Zona Leste;168;26;Econômico;37;Fiat Mobi 2022;4.56;Masculino
1394;Arthur;Martins;RideUp;Centro;467;35;Black;41;Toyota Corolla 2024;4.85;Masculino
1395;Gabriel;Alves;GoDrive;Zona Sul;89;10;Comfort;60;Chevrolet Onix Plus 2023;4.20;Feminino
1396;Heitor;Ribeiro;RideUp;Zona Norte;60;47;Econômico;52;Fiat Mobi 2022;4.46;Masculino
1397;Heloísa;Gomes;GoDrive;Centro;60;19;Econômico;26;Hyundai HB20 2023;4.90;Masculino
1398;Arthur;Carvalho;MoveX;Zona Oeste;247;6;Econômico;24;Fiat Argo 2021;4.56;Masculino
1399;Heitor;Oliveira;GoDrive;Centro;257;12;Comfort;38;VW Virtus 2022;4.43;Masculino
1400;Laura;Vieira;GoDrive;Zona Oeste;367;60;Econômico;26;Chevrolet Onix 2022;4.61;Masculino
1401;Julia;Silva;MoveX;Zona Oeste;187;49;Econômico;42;Toyota Etios 2020;4.25;Masculino
1402;Julia;Rodrigues;RideUp;Zona Leste;301;34;Black;28;VW Taos 2023;4.96;Feminino
1403;Camila;Martins;MoveX;Centro;199;42;Econômico;23;Chevrolet Onix 2022;4.55;Masculino
1404;Lucas;Gomes;RideUp;Zona Leste;447;49;Comfort;50;Nissan Kicks 2022;4.94;Feminino
1405;Miguel;Ribeiro;MoveX;Centro;346;20;Econômico;40;Hyundai HB20 2023;4.81;Feminino
1406;Heloísa;Carvalho;RideUp;Zona Oeste;76;51;Comfort;30;Honda City 2021;4.17;Feminino
1407;Bruno;Ferreira;MoveX;Zona Norte;211;4;Econômico;52;Renault Kwid 2024;4.75;Feminino
1408;Arthur;Alves;RideUp;Zona Leste;325;10;Black;37;Jeep Compass 2023;4.37;Feminino
1409;Bernardo;Soares;GoDrive;Zona Sul;462;14;Black;46;Jeep Compass 2023;4.76;Feminino
1410;Bernardo;Vieira;GoDrive;Centro;46;23;Black;28;VW Taos 2023;4.48;Masculino
1411;Julia;Ribeiro;MoveX;Centro;54;23;Econômico;59;Chevrolet Onix 2022;4.91;Masculino
1412;Lucas;Lopes;MoveX;Zona Leste;196;43;Comfort;28;Fiat Cronos 2023;4.04;Masculino
1413;Carla;Costa;GoDrive;Zona Sul;313;46;Comfort;30;Honda City 2021;4.31;Masculino
1414;Carla;Carvalho;RideUp;Zona Norte;26;28;Comfort;54;Nissan Kicks 2022;4.92;Masculino
1415;Heitor;Fernandes;RideUp;Zona Oeste;283;27;Econômico;55;VW Polo Track 2023;4.55;Masculino
1416;Lucas;Vieira;MoveX;Centro;499;1;Black;30;Toyota Corolla Cross 2024;4.43;Masculino
1417;Bruno;Vieira;GoDrive;Zona Norte;270;49;Comfort;53;Fiat Cronos 2023;4.25;Masculino
1418;Bruno;Soares;GoDrive;Zona Norte;404;45;Econômico;30;Chevrolet Onix 2022;4.20;Masculino
1419;Ana;Carvalho;GoDrive;Centro;161;28;Econômico;54;Toyota Etios 2020;4.26;Masculino
1420;Miguel;Silva;GoDrive;Zona Oeste;248;3;Black;54;Jeep Compass 2023;4.50;Feminino
1421;Felipe;Lima;MoveX;Zona Sul;480;9;Black;37;Jeep Compass 2023;4.24;Feminino
1422;Gael;Lopes;GoDrive;Centro;363;56;Comfort;37;Chevrolet Onix Plus 2023;4.85;Masculino
1423;Gustavo;Barbosa;MoveX;Zona Leste;191;3;Econômico;25;Chevrolet Onix 2022;4.26;Feminino
1424;Laura;Ferreira;GoDrive;Zona Sul;253;46;Comfort;47;Nissan Kicks 2022;4.10;Masculino
1425;Julia;Lopes;GoDrive;Centro;322;35;Comfort;26;Hyundai HB20S 2022;4.70;Masculino
1426;Matheus;Silva;GoDrive;Centro;335;27;Comfort;30;Fiat Cronos 2023;4.02;Masculino
1427;Bernardo;Pereira;RideUp;Zona Sul;153;10;Black;30;Toyota Corolla 2024;4.90;Masculino
1428;Rafael;Ribeiro;MoveX;Centro;324;36;Econômico;21;Chevrolet Onix 2022;4.44;Masculino
1429;Sofia;Gomes;RideUp;Zona Sul;477;51;Comfort;49;Nissan Kicks 2022;4.18;Feminino
1430;Alice;Ferreira;GoDrive;Zona Sul;457;47;Comfort;24;Hyundai HB20S 2022;4.44;Feminino
1431;Lara;Carvalho;RideUp;Zona Oeste;128;21;Black;23;Toyota Corolla Cross 2024;4.69;Masculino
1432;Lara;Fernandes;GoDrive;Zona Sul;256;22;Econômico;49;Renault Kwid 2024;4.23;Feminino
1433;Gael;Costa;GoDrive;Zona Leste;499;32;Black;41;Jeep Compass 2023;4.80;Masculino
1434;Lucas;Almeida;RideUp;Zona Norte;77;31;Econômico;32;Citroën C3 2023;4.19;Feminino
1435;Heloísa;Carvalho;GoDrive;Zona Norte;52;55;Comfort;29;Honda City 2021;4.57;Feminino
1436;Heloísa;Pereira;MoveX;Zona Norte;345;20;Comfort;57;Hyundai HB20S 2022;4.32;Masculino
1437;Heloísa;Carvalho;RideUp;Zona Oeste;240;19;Econômico;25;Citroën C3 2023;4.43;Masculino
1438;Lucas;Costa;GoDrive;Zona Norte;325;4;Black;55;VW Taos 2023;4.37;Feminino
1439;Lucas;Pereira;MoveX;Centro;31;4;Econômico;33;Fiat Mobi 2022;4.55;Feminino
1440;Sofia;Soares;MoveX;Zona Norte;253;2;Econômico;28;Renault Kwid 2024;4.82;Masculino
1441;Arthur;Barbosa;GoDrive;Zona Leste;276;60;Econômico;37;Renault Kwid 2024;4.22;Masculino
1442;Gustavo;Silva;RideUp;Zona Norte;128;40;Econômico;55;Chevrolet Onix 2022;4.01;Masculino
1443;Maria;Santos;MoveX;Zona Leste;222;13;Econômico;37;Citroën C3 2023;4.71;Feminino
1444;Sofia;Rodrigues;RideUp;Zona Oeste;225;36;Econômico;39;Citroën C3 2023;4.14;Feminino
1445;Gustavo;Martins;RideUp;Zona Oeste;354;44;Econômico;35;Renault Kwid 2024;4.95;Feminino
1446;Miguel;Fernandes;RideUp;Zona Oeste;465;20;Econômico;36;Citroën C3 2023;4.07;Masculino
1447;Heitor;Carvalho;MoveX;Zona Leste;53;3;Econômico;23;Hyundai HB20 2023;4.31;Feminino
1448;Valentina;Alves;MoveX;Zona Norte;58;38;Comfort;28;Jeep Renegade 2021;4.03;Masculino
1449;Camila;Vieira;RideUp;Zona Leste;486;35;Comfort;28;Chevrolet Onix Plus 2023;4.57;Feminino
1450;Lucas;Souza;GoDrive;Zona Norte;216;52;Black;54;Jeep Compass 2023;4.12;Masculino
1451;Gael;Gomes;RideUp;Zona Norte;94;22;Econômico;29;Hyundai HB20 2023;4.93;Feminino
1452;Maria;Lima;RideUp;Zona Sul;216;60;Comfort;35;Jeep Renegade 2021;4.62;Masculino
1453;Felipe;Carvalho;GoDrive;Centro;375;29;Comfort;54;Jeep Renegade 2021;4.33;Masculino
1454;Heloísa;Ferreira;RideUp;Centro;373;23;Econômico;21;Citroën C3 2023;4.64;Feminino
1455;Laura;Alves;GoDrive;Zona Leste;317;56;Black;42;Toyota Corolla Cross 2024;4.93;Feminino
1456;Camila;Ferreira;GoDrive;Zona Norte;402;37;Comfort;35;Hyundai HB20S 2022;4.38;Feminino
1457;Sofia;Soares;GoDrive;Zona Norte;494;53;Comfort;45;Nissan Versa 2023;4.56;Feminino
1458;Arthur;Rodrigues;MoveX;Zona Norte;285;53;Econômico;46;Toyota Etios 2020;4.92;Feminino
1459;Bernardo;Vieira;GoDrive;Zona Leste;117;6;Comfort;44;Chevrolet Onix Plus 2023;4.52;Feminino
1460;Arthur;Alves;GoDrive;Zona Norte;411;27;Black;26;Honda Civic 2022;4.62;Feminino
1461;Ana;Ribeiro;GoDrive;Zona Norte;127;10;Comfort;46;Nissan Versa 2023;4.58;Masculino
1462;Lucas;Lopes;RideUp;Zona Oeste;363;58;Comfort;41;VW Virtus 2022;4.65;Feminino
1463;Gustavo;Costa;GoDrive;Zona Sul;401;3;Comfort;54;Jeep Renegade 2021;4.84;Feminino
1464;Lucas;Ferreira;GoDrive;Zona Norte;273;44;Black;41;Jeep Compass 2023;4.84;Feminino
1465;Isadora;Ribeiro;MoveX;Centro;457;56;Comfort;44;Nissan Versa 2023;4.18;Masculino
1466;Laura;Lima;MoveX;Zona Leste;361;8;Comfort;57;VW Virtus 2022;4.02;Masculino
1467;Arthur;Alves;MoveX;Zona Oeste;318;57;Comfort;52;Hyundai HB20S 2022;4.38;Feminino
1468;Arthur;Silva;MoveX;Zona Norte;388;2;Black;60;Toyota Corolla 2024;4.63;Feminino
1469;Alice;Martins;MoveX;Zona Leste;156;8;Comfort;31;Nissan Kicks 2022;4.13;Masculino
1470;Heitor;Lima;GoDrive;Zona Leste;219;49;Black;29;Jeep Commander 2023;4.46;Feminino
1471;Lucas;Lopes;MoveX;Zona Leste;318;29;Comfort;53;Nissan Versa 2023;4.92;Feminino
1472;Maria;Alves;RideUp;Zona Oeste;90;46;Black;40;Toyota Corolla Cross 2024;4.26;Masculino
1473;Bernardo;Carvalho;MoveX;Zona Norte;46;6;Econômico;52;Fiat Mobi 2022;4.33;Feminino
1474;Bernardo;Lopes;RideUp;Zona Sul;298;2;Black;26;Toyota Corolla Cross 2024;4.35;Masculino
1475;Maria;Ribeiro;RideUp;Zona Oeste;85;24;Econômico;53;Renault Kwid 2024;4.46;Feminino
1476;Carla;Rodrigues;RideUp;Zona Oeste;178;40;Econômico;43;Citroën C3 2023;4.49;Masculino
1477;Arthur;Fernandes;MoveX;Zona Oeste;250;24;Econômico;23;Chevrolet Onix 2022;4.26;Feminino
1478;Gabriel;Martins;RideUp;Zona Leste;447;39;Comfort;21;Fiat Cronos 2023;4.89;Feminino
1479;Lucas;Soares;MoveX;Zona Sul;22;55;Comfort;47;Nissan Versa 2023;4.48;Masculino
1480;Gabriel;Barbosa;MoveX;Zona Oeste;177;56;Econômico;48;Chevrolet Onix 2022;4.39;Masculino
1481;Alice;Almeida;GoDrive;Centro;354;50;Econômico;35;VW Polo Track 2023;4.38;Feminino
1482;Bernardo;Ribeiro;RideUp;Zona Oeste;160;5;Black;37;Jeep Compass 2023;4.08;Feminino
1483;Lara;Pereira;RideUp;Centro;133;23;Econômico;57;Toyota Etios 2020;4.67;Feminino
1484;Pedro;Costa;MoveX;Zona Leste;146;1;Black;56;Jeep Compass 2023;4.50;Masculino
1485;Rafael;Vieira;RideUp;Zona Sul;341;12;Comfort;31;Honda City 2021;4.63;Feminino
1486;Miguel;Ribeiro;MoveX;Zona Leste;393;19;Econômico;51;Fiat Argo 2021;4.30;Feminino
1487;Ana;Santos;GoDrive;Zona Sul;315;14;Comfort;29;Fiat Cronos 2023;4.76;Feminino
1488;Heitor;Carvalho;MoveX;Zona Leste;309;40;Black;35;Toyota Corolla Cross 2024;4.72;Masculino
1489;Heitor;Fernandes;GoDrive;Zona Leste;266;26;Comfort;23;VW Virtus 2022;4.73;Feminino
1490;Gustavo;Almeida;MoveX;Zona Oeste;67;53;Comfort;39;Fiat Cronos 2023;4.91;Masculino
1491;Lara;Carvalho;GoDrive;Zona Sul;234;6;Black;24;Toyota Corolla 2024;4.88;Masculino
1492;Carla;Martins;GoDrive;Zona Norte;118;46;Comfort;40;Nissan Kicks 2022;4.50;Masculino
1493;Felipe;Vieira;MoveX;Zona Oeste;405;43;Comfort;38;VW Virtus 2022;4.93;Feminino
1494;Maria;Pereira;RideUp;Zona Oeste;76;35;Black;22;Toyota Corolla Cross 2024;4.90;Feminino
1495;Gustavo;Ribeiro;RideUp;Zona Leste;326;9;Econômico;45;Renault Kwid 2024;4.67;Masculino
1496;Pedro;Costa;GoDrive;Zona Leste;165;24;Econômico;32;Renault Kwid 2024;4.24;Masculino
1497;Gabriel;Santos;MoveX;Centro;461;14;Black;32;Jeep Commander 2023;4.78;Feminino
1498;Rafael;Silva;MoveX;Zona Sul;318;52;Black;47;Toyota Corolla Cross 2024;4.22;Masculino
1499;Heitor;Gomes;GoDrive;Zona Leste;491;56;Black;47;Honda Civic 2022;4.45;Feminino
1500;Valentina;Pereira;GoDrive;Zona Norte;377;7;Econômico;60;Citroën C3 2023;4.73;Masculino
